,node_1,node_2,edge
12989,1524796409,social_issues,addresses
12990,historical_fiction,civil_war_era,time_period
12991,character_driven_stories,historical_fiction,genre
12992,social_issues,historical_fiction,themes
12993,historical_fiction,social_issues,explores
12994,character_driven_stories,social_issues,addresses
12995,1524797022,espionage_thrillers,is_a
12996,1524797022,character_driven_stories,is_a
12997,1524797022,family_themes,explores
12998,1524797022,complex_characters,features
12999,1524797022,suspenseful_stories,is_a
13000,espionage_thrillers,spy_stories,is_a
13001,suspenseful_stories,espionage_thrillers,is_a
13002,character_driven_stories,complex_characters,features
13003,interpersonal_relationships,family_themes,related_to
13004,complex_characters,emotional_depth,has
13005,1524797189,psychological_thriller,is_a
13006,1524797189,character_development,features
13007,1524797189,famous_authors,written_by
13008,1524797189,compelling_plot,has
13009,1524797189,darker_aspects_of_human_nature,explores
13010,famous_authors,character_development,write_complex_characters
13011,psychological_thriller,darker_aspects_of_human_nature,explore_themes
13012,character_development,compelling_plot,drive_story
13013,famous_authors,psychological_thriller,write_genre
13014,darker_aspects_of_human_nature,psychological_thriller,explore_motifs
13015,1524798622,historical_context,set_in
13016,1524798622,music_industry,depicts
13017,1524798622,realistic_characters,features
13018,1524798622,oral_history_format,utilizes
13019,1524798622,character_development,highlights
13020,music_industry,character_development,influences
13021,realistic_characters,oral_history_format,suits
13022,music_industry,historical_context,set_in
13023,character_development,oral_history_format,presented_through
13024,historical_context,realistic_characters,enriches
13025,1524798657,character_development,focuses_on
13026,1524798657,family_drama,centers_around
13027,1524798657,historical_context,explores
13028,1524798657,emotionally_engaging_narratives,delivers
13029,1524798657,page_padding,avoids
13030,intergenerational_relationships,character_development,influences
13031,storytelling,emotionally_engaging_narratives,is_a
13032,historical_context,family_drama,provides
13033,character_development,personal_growth,results_in
13034,emotionally_engaging_narratives,page_padding,distracts_from
13035,1524799017,romantic_comedy_genre,is_a
13036,1524799017,character_development,features
13037,1524799017,light_hearted_books,belongs_to
13038,1524799017,sibling_relationships,explores
13039,1524799017,humor,utilizes
13040,romantic_comedy_genre,relationships,is_about
13041,romantic_comedy_genre,character_development,features
13042,light_hearted_books,romantic_comedy_genre,is_a_type_of
13043,character_development,emotion,involves
13044,sibling_relationships,relationships,is_a_type_of
13045,1538748460,dysfunctional_families,depicts
13046,1538748460,grittiness,explores
13047,1538748460,character_development,focuses_on
13048,1538748460,complex_plots,features
13049,1538748460,thriller_genre,belongs_to
13050,thriller_genre,complex_plots,characteristic_of
13051,grittiness,dysfunctional_families,often_associated_with
13052,dysfunctional_families,character_development,provide_context_for
13053,character_development,resilience,enhance
13054,complex_plots,psychological_depth,require_
13055,1565124995,historical_context,set_in
13056,1565124995,character_development,features
13057,1565124995,circus_setting,depicts
13058,1565124995,love_stories,explores
13059,1565124995,circus_life,portrays
13060,love_stories,human_relationships,is_a_type_of
13061,character_development,theatrical_performance,enhances
13062,historical_context,love_stories,provides_background
13063,circus_setting,adventure_and_exploration,supports
13064,circus_life,human_relationships,depicts
13065,1565125606,historical_context,sets
13066,1565125606,character_development,features
13067,1565125606,animal_welfare,addresses
13068,1565125606,engaging_storylines,provides
13069,1565125606,circus_setting,depicts
13070,engaging_storylines,character_development,enhances
13071,historical_context,circus_setting,provides_background
13072,animal_welfare,circus_setting,affects
13073,character_development,animal_welfare,impacts
13074,engaging_storylines,historical_context,enriches
13075,1565126777,historical_fiction,is_a
13076,1565126777,character_development,features
13077,1565126777,multiple_perspectives,presents
13078,1565126777,racism_theme,addresses
13079,1565126777,complex_plot,unfolds
13080,historical_fiction,exploration_of_identity,theme
13081,multiple_perspectives,character_development,technique
13082,character_development,exploration_of_identity,aspect
13083,racism_theme,social_issues,subtheme
13084,complex_plot,narrative_structure,element
13085,1565129776,historical_fiction,is
13086,1565129776,compelling_plot,has
13087,1565129776,character_development,features
13088,1565129776,unpredictable_plots,offers
13089,1565129776,complex_human_relationships,explores
13090,historical_fiction,exploration_of_human_experience,is_a_genre_that_often_explores
13091,complex_human_relationships,character_development,is_a_component_of
13092,emotional_depth,character_development,is_a_feature_of
13093,unpredictable_plots,compelling_plot,is_a_component_of
13094,narrative_structure,compelling_plot,supports_the_creation_of
13095,1573225517,Male_perspective,presented_from
13096,1573225517,character_development,features
13097,1573225517,well_written_narratives,delivers
13098,1573225517,humor,infuses
13099,1573225517,British_style,embodies
13100,British_style,well_written_narratives,supports
13101,character_development,Male_perspective,affects
13102,humor,British_style,is_a_part_of
13103,Male_perspective,character_development,influences
13104,well_written_narratives,humor,can_enhance
13105,1582344167,historical_fiction,is_a
13106,1582344167,blended_genres,represents
13107,1582344167,character_development,features
13108,1582344167,authentic_characters,portrays
13109,1582344167,complex_plot,presents
13110,historical_fiction,authentic_characters,requires
13111,character_development,human_experience,is_aspect_of
13112,blended_genres,complex_plot,enhances
13113,exploration_of_identity,character_development,is_aspect_of
13114,narrative_structure,complex_plot,supports
13115,1590171993,character_driven_narrative,is
13116,1590171993,unfair_world,portrays
13117,1590171993,existential_literature,represents
13118,1590171993,complex_characters,features
13119,1590171993,human_condition_exploration,offers
13120,existential_literature,exploration_of_human_condition,theme
13121,existential_literature,complex_characters,characteristic
13122,unfair_world,human_condition_exploration,context
13123,character_driven_narrative,complex_characters,feature
13124,exploration_of_human_condition,character_development,aspect
13125,1592400876,punctuation_rules,discusses
13126,1592400876,humor,utilizes
13127,1592400876,British_English,focuses_on
13128,1592400876,writing_style,showcases
13129,1592400876,punctuation,explores_importance_of
13130,punctuation,punctuation_rules,is_a
13131,punctuation,humor,has_association
13132,punctuation_rules,writing_style,affects
13133,punctuation,British_English,varies
13134,punctuation,punctuation_rules,is_governed_by
13135,1594202664,well_written_prose,possesses
13136,1594202664,character_development,provides
13137,1594202664,historical_context,sets
13138,1594202664,comprehensive_information,offers
13139,1594202664,biographical_depth,delves
13140,informative_content,comprehensive_information,is_a_type_of
13141,well_written_prose,narrative_style,contributes_to
13142,character_development,biographical_depth,enhances
13143,historical_context,narrative_style,provides_background
13144,human_interest,character_development,is_a_component_of
13145,1594206627,character_development,depicts
13146,1594206627,social_issues,addresses
13147,1594206627,complex_characters,portrays
13148,1594206627,psychological_depth,explores
13149,1594206627,human_condition,delves
13150,examination_of_society,social_issues,explores
13151,character_development,understanding_of_human_behavior,requires
13152,exploration_of_identity,human_condition,explores_aspect_of
13153,complex_characters,psychological_depth,reveals
13154,human_condition,understanding_of_human_behavior,refines
13155,1594480001,character_development,depicts
13156,1594480001,historical_context,explores
13157,1594480001,father_son_relationships,centers_around
13158,1594480001,redemption_story,is_a
13159,1594480001,complex_plots,features
13160,narrative_complexity,complex_plots,is_a_type_of
13161,character_development,personal_growth,is_a_type_of
13162,intergenerational_conflict,father_son_relationships,is_a_subtype_of
13163,redemption_story,narrative_complexity,contributes_to
13164,historical_context,narrative_complexity,enhances
13165,1594483299,creativity,showcases
13166,1594483299,character_development,lacks
13167,1594483299,awards,won
13168,1594483299,historical_context,explores
13169,1594483299,narrative_style,features
